"time{s}","Controller\ControllerPan\SetPointPan","Plant\Plant\ThetaPan\q{rad}","Controller\ControllerPan\PID_Pan\output{A}"
3.9439999999999,0.22,0.220001792595278,-6.93032030844786e-010
3.9449999999999,0.22,0.220001792633975,-6.82221059936409e-010
3.9459999999999,0.22,0.220001792671952,-6.71546473872227e-010
3.9469999999999,0.22,0.220001792709221,-6.61007510368434e-010
3.9479999999999,0.22,0.220001792745793,-6.50603411770151e-010
3.9489999999999,0.22,0.220001792781679,-6.40333253900271e-010
3.9499999999999,0.22,0.220001792816891,-6.30196289940962e-010
3.9509999999999,0.22,0.220001792851438,-6.20191597136542e-010
3.9519999999999,0.22,0.220001792885333,-6.10318255090952e-010
3.9529999999999,0.22,0.220001792918585,-6.005754246351e-010
3.95399999999989,0.22,0.220001792951204,-5.90962086575002e-010
3.95499999999989,0.22,0.220001792983202,-5.81477303661821e-010
3.95599999999989,0.22,0.220001793014589,-5.72120042536432e-010
3.95699999999989,0.22,0.220001793045374,-5.62889344879732e-010
3.95799999999989,0.22,0.220001793075567,-5.53784233301676e-010
3.95899999999989,0.22,0.220001793105178,-5.44803625831282e-010
3.95999999999989,0.22,0.220001793134218,-5.35946507902755e-010
3.96099999999989,0.22,0.220001793162694,-5.27211839020611e-010
3.96199999999989,0.22,0.220001793190617,-5.18598551186948e-010
3.96299999999989,0.22,0.220001793217995,-5.10105464225042e-010
3.96399999999989,0.22,0.220001793244839,-5.01731625066127e-010
3.96499999999989,0.22,0.220001793271156,-4.93475867041539e-010
3.96599999999989,0.22,0.220001793296957,-4.85337075208901e-010
3.96699999999989,0.22,0.220001793322248,-4.77314177854803e-010
3.96799999999989,0.22,0.220001793347039,-4.69405972300771e-010
3.96899999999989,0.22,0.220001793371339,-4.61611382814436e-010
3.96999999999989,0.22,0.220001793395156,-4.53929278870344e-010
3.97099999999989,0.22,0.220001793418497,-4.46358559743993e-010
3.97199999999989,0.22,0.220001793441372,-4.38898064925283e-010
3.97299999999989,0.22,0.220001793463787,-4.31546575942072e-010
3.97399999999989,0.22,0.220001793485751,-4.24302984519406e-010
3.97499999999989,0.22,0.220001793507272,-4.17166195797955e-010
3.97599999999989,0.22,0.220001793528357,-4.10135040392197e-010
3.97699999999989,0.22,0.220001793549013,-4.03208360954111e-010
3.97799999999989,0.22,0.220001793569249,-3.96385007625777e-010
3.97899999999989,0.22,0.220001793589071,-3.8966383397436e-010
3.97999999999989,0.22,0.220001793608486,-3.83043693307513e-010
3.98099999999989,0.22,0.220001793627502,-3.765234353708e-010
3.98199999999989,0.22,0.220001793646125,-3.70101903380641e-010
3.98299999999989,0.22,0.220001793664363,-3.63778014599914e-010
3.98399999999989,0.22,0.220001793682222,-3.57550583914435e-010
3.98499999999989,0.22,0.220001793699708,-3.51418413167301e-010
3.98599999999989,0.22,0.220001793716829,-3.45380455665817e-010
3.98699999999989,0.22,0.22000179373359,-3.39435549571629e-010
3.98799999999989,0.22,0.220001793749998,-3.33582591786743e-010
3.98899999999989,0.22,0.220001793766059,-3.27820446310061e-010
3.98999999999989,0.22,0.220001793781779,-3.2214802746314e-010
3.99099999999989,0.22,0.220001793797165,-3.16564125835395e-010
3.99199999999989,0.22,0.220001793812222,-3.11067749550824e-010
3.99299999999989,0.22,0.220001793826956,-3.05657768616969e-010
3.99399999999989,0.22,0.220001793841372,-3.00333091112647e-010
3.99499999999989,0.22,0.220001793855478,-2.95092573609977e-010
3.99599999999989,0.22,0.220001793869277,-2.89935189526627e-010
3.99699999999989,0.22,0.220001793882776,-2.84859932514609e-010
3.99799999999989,0.22,0.220001793895979,-2.79865645401664e-010
3.99899999999989,0.22,0.220001793908893,-2.74951280911597e-010
3.99999999999989,0.22,0.220001793921522,-2.70115805741608e-010
4.00099999999989,0.22,0.220001793933872,-2.65358113400808e-010
4.00199999999989,0.22,0.220001793945947,-2.60677277997376e-010
4.00299999999989,0.22,0.220001793957753,-2.56072202282925e-010
4.00399999999989,0.22,0.220001793969294,-2.51541797151386e-010
4.00499999999989,0.22,0.220001793980576,-2.47085144866278e-010
4.00599999999989,0.22,0.220001793991602,-2.42701231287969e-010
4.00699999999989,0.22,0.220001794002378,-2.38389035449322e-010
4.00799999999989,0.22,0.220001794012908,-2.34147611009339e-010
4.00899999999989,0.22,0.220001794023197,-2.29975910591876e-010
4.00999999999989,0.22,0.220001794033248,-2.25873042352872e-010
4.01099999999989,0.22,0.220001794043067,-2.21838003801095e-010
4.01199999999989,0.22,0.220001794052658,-2.17869856065849e-010
4.01299999999989,0.22,0.220001794062025,-2.13967632594345e-010
4.01399999999989,0.22,0.220001794071171,-2.10130422699849e-010
4.01499999999989,0.22,0.220001794080102,-2.06357281030808e-010
4.0159999999999,0.22,0.22000179408882,-2.02647228551388e-010
4.0169999999999,0.22,0.220001794097331,-1.98999419936684e-010
4.0179999999999,0.22,0.220001794105637,-1.9541296283971e-010
4.0189999999999,0.22,0.220001794113743,-1.91887003357446e-010
4.0199999999999,0.22,0.220001794121652,-1.88420637262316e-010
4.0209999999999,0.22,0.220001794129368,-1.85012912528567e-010
4.0219999999999,0.22,0.220001794136895,-1.81662998153564e-010
4.0229999999999,0.22,0.220001794144236,-1.78370087948498e-010
4.0239999999999,0.22,0.220001794151395,-1.75133313136559e-010
4.0249999999999,0.22,0.220001794158374,-1.71951829365763e-010
4.0259999999999,0.22,0.220001794165178,-1.68824895882399e-010
4.0269999999999,0.22,0.22000179417181,-1.65751614525235e-010
4.0279999999999,0.22,0.220001794178272,-1.62731108681557e-010
4.0289999999999,0.22,0.220001794184569,-1.59762685985997e-010
4.0299999999999,0.22,0.220001794190702,-1.56845570112108e-010
4.0309999999999,0.22,0.220001794196676,-1.53978906654897e-010
4.0319999999999,0.22,0.220001794202494,-1.51161934982695e-010
4.0329999999999,0.22,0.220001794208158,-1.48393894761989e-010
4.0339999999999,0.22,0.220001794213671,-1.45674107519069e-010
4.0349999999999,0.22,0.220001794219035,-1.43001717834622e-010
4.0359999999999,0.22,0.220001794224255,-1.40376124030651e-010
4.0369999999999,0.22,0.220001794229333,-1.37796454029246e-010
4.0379999999999,0.22,0.220001794234271,-1.35262087838076e-010
4.0389999999999,0.22,0.220001794239072,-1.32772300097512e-010
4.0399999999999,0.22,0.220001794243739,-1.30326351391519e-010
4.0409999999999,0.22,0.220001794248273,-1.27923571256144e-010
4.0419999999999,0.22,0.220001794252679,-1.25563350443352e-010
4.0429999999999,0.22,0.220001794256958,-1.23244967443914e-010
4.0439999999999,0.22,0.220001794261113,-1.20967680474974e-010
4.0449999999999,0.22,0.220001794265145,-1.1873089437603e-010
4.04599999999991,0.22,0.220001794269059,-1.16533979416098e-010
4.04699999999991,0.22,0.220001794272855,-1.14376273084968e-010
4.04799999999991,0.22,0.220001794276536,-1.12257164971208e-010
4.04899999999991,0.22,0.220001794280104,-1.10176090717621e-010
4.04999999999991,0.22,0.220001794283562,-1.08132360053131e-010
4.05099999999991,0.22,0.220001794286911,-1.06125333420535e-010
4.05199999999991,0.22,0.220001794290154,-1.04154499332528e-010
4.05299999999991,0.22,0.220001794293293,-1.02219211772964e-010
4.05399999999991,0.22,0.220001794296329,-1.00318867678101e-010
4.05499999999991,0.22,0.220001794299266,-9.84529850804749e-011
4.05599999999991,0.22,0.220001794302104,-9.6620941192864e-011
4.05699999999991,0.22,0.220001794304846,-9.48221505350839e-011
4.05799999999991,0.22,0.220001794307494,-9.30560603599029e-011
4.05899999999991,0.22,0.220001794310049,-9.1322229823518e-011
4.05999999999991,0.22,0.220001794312513,-8.96200689880219e-011
4.06099999999991,0.22,0.220001794314888,-8.79490177691837e-011
4.06199999999991,0.22,0.220001794317176,-8.63085421168594e-011
4.06299999999991,0.22,0.220001794319379,-8.46982138465768e-011
4.06399999999991,0.22,0.220001794321498,-8.31174502561018e-011
4.06499999999991,0.22,0.220001794323534,-8.15657768705056e-011
4.06599999999991,0.22,0.22000179432549,-8.00427333615806e-011
4.06699999999991,0.22,0.220001794327368,-7.85478712989669e-011
4.06799999999991,0.22,0.220001794329168,-7.708058558615e-011
4.06899999999991,0.22,0.220001794330892,-7.56405439732916e-011
4.06999999999991,0.22,0.220001794332542,-7.42272450992609e-011
4.07099999999991,0.22,0.220001794334119,-7.28401994378832e-011
4.07199999999991,0.22,0.220001794335625,-7.14789272822131e-011
4.07299999999991,0.22,0.22000179433706,-7.01430401968113e-011
4.07399999999991,0.22,0.220001794338428,-6.8832148626249e-011
4.07499999999991,0.22,0.220001794339728,-6.75457779003563e-011
4.07599999999992,0.22,0.220001794340962,-6.62834583571519e-011
4.07699999999992,0.22,0.220001794342132,-6.50448072685042e-011
4.07799999999992,0.22,0.220001794343239,-6.38294368830587e-011
4.07899999999992,0.22,0.220001794344284,-6.26369540931423e-011
4.07999999999992,0.22,0.220001794345268,-6.14669601411603e-011
4.08099999999992,0.22,0.220001794346193,-6.03190503533105e-011
4.08199999999992,0.22,0.220001794347059,-5.91928138916143e-011
4.08299999999992,0.22,0.220001794347869,-5.80878335436407e-011
4.08399999999992,0.22,0.220001794348622,-5.70038520562723e-011
4.08499999999992,0.22,0.220001794349321,-5.59404239129427e-011
4.08599999999992,0.22,0.220001794349966,-5.48971814515896e-011
4.08699999999992,0.22,0.220001794350559,-5.38738270873042e-011
4.08799999999992,0.22,0.2200017943511,-5.28699597707381e-011
4.08899999999992,0.22,0.220001794351591,-5.18853334651841e-011
4.08999999999992,0.22,0.220001794352032,-5.0919509410646e-011
4.09099999999992,0.22,0.220001794352425,-4.99721227028949e-011
4.09199999999992,0.22,0.220001794352771,-4.90429581742805e-011
4.09299999999992,0.22,0.22000179435307,-4.81316031821146e-011
4.09399999999992,0.22,0.220001794353323,-4.72377979244517e-011
4.09499999999992,0.22,0.220001794353532,-4.63611711965141e-011
4.09599999999992,0.22,0.220001794353698,-4.55014163895275e-011
4.09699999999992,0.22,0.220001794353821,-4.46582850339999e-011
4.09799999999992,0.22,0.220001794353902,-4.38314144571049e-011
4.09899999999992,0.22,0.220001794353942,-4.30205873315758e-011
4.09999999999992,0.22,0.220001794353941,-4.22254681773084e-011
4.10099999999992,0.22,0.220001794353902,-4.14457800403634e-011
4.10199999999992,0.22,0.220001794353824,-4.06812986486511e-011
4.10299999999992,0.22,0.220001794353708,-3.99316806030502e-011
4.10399999999992,0.22,0.220001794353556,-3.91966401566783e-011
4.10499999999992,0.22,0.220001794353367,-3.84759434599383e-011
4.10599999999993,0.22,0.220001794353143,-3.77693200907854e-011
4.10699999999993,0.22,0.220001794352884,-3.70765491562619e-011
4.10799999999993,0.22,0.220001794352591,-3.63973710698862e-011
4.10899999999993,0.22,0.220001794352266,-3.57314905839251e-011
4.10999999999993,0.22,0.220001794351907,-3.50786627980717e-011
4.11099999999993,0.22,0.220001794351517,-3.44386881144119e-011
4.11199999999993,0.22,0.220001794351096,-3.38113244486001e-011
4.11299999999993,0.22,0.220001794350644,-3.31963739123521e-011
4.11399999999993,0.22,0.220001794350162,-3.25935118521272e-011
4.11499999999993,0.22,0.220001794349651,-3.20026309388982e-011
4.11599999999993,0.22,0.220001794349111,-3.14234047559193e-011
4.11699999999993,0.22,0.220001794348543,-3.08556402844989e-011
4.11799999999993,0.22,0.220001794347948,-3.02991821293489e-011
4.11899999999993,0.22,0.220001794347326,-2.97537422164697e-011
4.11999999999993,0.22,0.220001794346678,-2.92191612029762e-011
4.12099999999993,0.22,0.220001794346004,-2.86952299011649e-011
4.12199999999993,0.22,0.220001794345305,-2.81817766949608e-011
4.12299999999993,0.22,0.220001794344581,-2.76785805176587e-011
4.12399999999993,0.22,0.220001794343833,-2.71854582305707e-011
4.12499999999993,0.22,0.220001794343061,-2.67021775620164e-011
4.12599999999993,0.22,0.220001794342267,-2.62286277281329e-011
4.12699999999993,0.22,0.220001794341449,-2.57645583058528e-011
4.12799999999993,0.22,0.22000179434061,-2.5309841339944e-011
4.12899999999993,0.22,0.220001794339749,-2.48642933935632e-011
4.12999999999993,0.22,0.220001794338867,-2.44276802603006e-011
4.13099999999993,0.22,0.220001794337964,-2.39998877469859e-011
4.13199999999993,0.22,0.22000179433704,-2.35807439673406e-011
4.13299999999993,0.22,0.220001794336097,-2.31700242815569e-011
4.13399999999993,0.22,0.220001794335135,-2.27676222718032e-011
4.13499999999993,0.22,0.220001794334153,-2.23733722159777e-011
4.13599999999994,0.22,0.220001794333153,-2.19871374567492e-011
4.13699999999994,0.22,0.220001794332134,-2.16088074941169e-011
4.13799999999994,0.22,0.220001794331098,-2.12381288349425e-011
4.13899999999994,0.22,0.220001794330045,-2.08750506913424e-011
4.13999999999994,0.22,0.220001794328974,-2.05193733141009e-011
4.14099999999994,0.22,0.220001794327887,-2.01709277539207e-011
4.14199999999994,0.22,0.220001794326783,-1.98296560479135e-011
4.14299999999994,0.22,0.220001794325664,-1.94953511553926e-011
4.14399999999994,0.22,0.220001794324528,-1.91678367293923e-011
4.14499999999994,0.22,0.220001794323378,-1.88470473196768e-011
4.14599999999994,0.22,0.220001794322212,-1.85328515775881e-011
4.14699999999994,0.22,0.220001794321032,-1.8225141284397e-011
4.14799999999994,0.22,0.220001794319838,-1.79238290310677e-011
4.14899999999994,0.22,0.22000179431863,-1.76286796156092e-011
4.14999999999994,0.22,0.220001794317408,-1.73396562101934e-011
4.15099999999994,0.22,0.220001794316173,-1.70565691320623e-011
4.15199999999994,0.22,0.220001794314924,-1.6779339259974e-011
4.15299999999994,0.22,0.220001794313663,-1.65079045461182e-011
4.15399999999994,0.22,0.22000179431239,-1.62420517700674e-011
4.15499999999994,0.22,0.220001794311104,-1.59817630668381e-011
4.15599999999994,0.22,0.220001794309806,-1.57268649789056e-011
4.15699999999994,0.22,0.220001794308496,-1.54772921588427e-011
4.15799999999994,0.22,0.220001794307175,-1.52329108518886e-011
4.15899999999994,0.22,0.220001794305843,-1.49936081774563e-011
4.15999999999994,0.22,0.2200017943045,-1.47592900344206e-011
4.16099999999994,0.22,0.220001794303146,-1.45298792240928e-011
4.16199999999994,0.22,0.220001794301782,-1.43053137664252e-011
4.16299999999994,0.22,0.220001794300408,-1.40854621033308e-011
4.16399999999994,0.22,0.220001794299024,-1.38702124989879e-011
4.16499999999995,0.22,0.220001794297629,-1.36594710474063e-011
4.16599999999995,0.22,0.220001794296226,-1.34531598981056e-011
4.16699999999995,0.22,0.220001794294813,-1.32512156474933e-011
4.16799999999995,0.22,0.22000179429339,-1.30535046245587e-011
4.16899999999995,0.22,0.220001794291959,-1.28599956254552e-011
4.16999999999995,0.22,0.22000179429052,-1.26705006910307e-011
4.17099999999995,0.22,0.220001794289071,-1.24850221909657e-011
4.17199999999995,0.22,0.220001794287615,-1.23034856480883e-011
4.17299999999995,0.22,0.22000179428615,-1.21258298681857e-011
4.17399999999995,0.22,0.220001794284677,-1.19519223350709e-011
4.17499999999995,0.22,0.220001794283196,-1.17817320460674e-011
4.17599999999995,0.22,0.220001794281708,-1.16151536644756e-011
4.17699999999995,0.22,0.220001794280213,-1.14521806488717e-011
4.17799999999995,0.22,0.22000179427871,-1.12926464058745e-011
4.17899999999995,0.22,0.2200017942772,-1.11365717006025e-011
4.17999999999995,0.22,0.220001794275683,-1.09838145161238e-011
4.18099999999995,0.22,0.22000179427416,-1.08343344684484e-011
4.18199999999995,0.22,0.220001794272629,-1.06880169395132e-011
4.18299999999995,0.22,0.220001794271093,-1.05448462063749e-011
4.18399999999995,0.22,0.22000179426955,-1.04047298456688e-011
4.18499999999995,0.22,0.220001794268,-1.02676721066416e-011
4.18599999999995,0.22,0.220001794266445,-1.0133598544944e-011
4.18699999999995,0.22,0.220001794264884,-1.00023630555451e-011
4.18799999999995,0.22,0.220001794263317,-9.87400401009646e-012
4.18899999999995,0.22,0.220001794261745,-9.74839440310138e-012
4.18999999999995,0.22,0.220001794260167,-9.62550653171209e-012
4.19099999999995,0.22,0.220001794258583,-9.50531962096324e-012
4.19199999999995,0.22,0.220001794256995,-9.38773587592476e-012
4.19299999999995,0.22,0.220001794255401,-9.27267060950143e-012
4.19399999999995,0.22,0.220001794253802,-9.16013419954092e-012
4.19499999999996,0.22,0.220001794252198,-9.05005688430381e-012
4.19599999999996,0.22,0.22000179425059,-8.94237921054754e-012
4.19699999999996,0.22,0.220001794248977,-8.83705099908739e-012
4.19799999999996,0.22,0.220001794247359,-8.73394715480376e-012
4.19899999999996,0.22,0.220001794245737,-8.63312411931359e-012
4.19999999999996,0.22,0.220001794244111,-8.53455359398724e-012
4.20099999999996,0.22,0.22000179424248,-8.43813016599795e-012
4.20199999999996,0.22,0.220001794240845,-8.34384473620017e-012
4.20299999999996,0.22,0.220001794239206,-8.25160917547441e-012
4.20399999999996,0.22,0.220001794237564,-8.16142993355306e-012
4.20499999999996,0.22,0.220001794235917,-8.07323287663025e-012
4.20599999999996,0.22,0.220001794234267,-7.98695378817365e-012
4.20699999999996,0.22,0.220001794232612,-7.90262063234073e-012
4.20799999999996,0.22,0.220001794230955,-7.82009537685417e-012
4.20899999999996,0.22,0.220001794229294,-7.73942199130013e-012
4.20999999999996,0.22,0.220001794227629,-7.66056011561748e-012
4.21099999999996,0.22,0.220001794225961,-7.58339265004235e-012
4.21199999999996,0.22,0.22000179422429,-7.50798240894992e-012
4.21299999999996,0.22,0.220001794222615,-7.43422272389296e-012
4.21399999999996,0.22,0.220001794220938,-7.36210251896278e-012
4.21499999999996,0.22,0.220001794219257,-7.29161433169322e-012
4.21599999999996,0.22,0.220001794217574,-7.22267067205117e-012
4.21699999999996,0.22,0.220001794215887,-7.15527773332977e-012
4.21799999999996,0.22,0.220001794214198,-7.08944358605896e-012
4.21899999999996,0.22,0.220001794212506,-7.02509472609599e-012
4.21999999999996,0.22,0.220001794210812,-6.96216666532858e-012
4.22099999999996,0.22,0.220001794209114,-6.90068629768808e-012
4.22199999999996,0.22,0.220001794207414,-6.84051378872869e-012
4.22299999999996,0.22,0.220001794205712,-6.78177392630881e-012
4.22399999999996,0.22,0.220001794204007,-6.72433254443301e-012
4.22499999999997,0.22,0.2200017942023,-6.66815299410324e-012
4.22599999999997,0.22,0.220001794200591,-6.61328722850883e-012
4.22699999999997,0.22,0.220001794198879,-6.55961796206808e-012
4.22799999999997,0.22,0.220001794197165,-6.50720701145724e-012
4.22899999999997,0.22,0.220001794195449,-6.45594597308206e-012
4.22999999999997,0.22,0.220001794193731,-6.40590464701023e-012
4.23099999999997,0.22,0.220001794192011,-6.35698182413359e-012
4.23199999999997,0.22,0.220001794190289,-6.30917050986583e-012
4.23299999999997,0.22,0.220001794188564,-6.26246607983058e-012
4.23399999999997,0.22,0.220001794186838,-6.21678276696561e-012
4.23499999999997,0.22,0.22000179418511,-6.17221074756315e-012
4.23599999999997,0.22,0.220001794183381,-6.12866714548442e-012
4.23699999999997,0.22,0.220001794181649,-6.08607820650021e-012
4.23799999999997,0.22,0.220001794179916,-6.04446164884572e-012
4.23899999999997,0.22,0.220001794178181,-6.0038350859358e-012
4.23999999999997,0.22,0.220001794176445,-5.96413276863787e-012
4.24099999999997,0.22,0.220001794174707,-5.92537961846118e-012
4.24199999999997,0.22,0.220001794172967,-5.88751647026025e-012
4.24299999999997,0.22,0.220001794171226,-5.85049090286004e-012
4.24399999999997,0.22,0.220001794169483,-5.81433983757968e-012
4.24499999999997,0.22,0.220001794167739,-5.77901490290865e-012
4.24599999999997,0.22,0.220001794165994,-5.74447339917494e-012
4.24699999999997,0.22,0.220001794164247,-5.71076099140703e-012
4.24799999999997,0.22,0.220001794162499,-5.67783718137154e-012
4.24899999999997,0.22,0.220001794160749,-5.64566635196829e-012
4.24999999999997,0.22,0.220001794158998,-5.61430054405455e-012
4.25099999999997,0.22,0.220001794157246,-5.58362173205943e-012
4.25199999999997,0.22,0.220001794155493,-5.55369022282296e-012
4.25299999999997,0.22,0.220001794153739,-5.52447869265045e-012
4.25399999999997,0.22,0.220001794151983,-5.49588011374093e-012
4.25499999999998,0.22,0.220001794150227,-5.46796469644365e-012
4.25599999999998,0.22,0.220001794148469,-5.44071403028574e-012
4.25699999999998,0.22,0.22000179414671,-5.41411237644212e-012
4.25799999999998,0.22,0.220001794144951,-5.38814640314361e-012
4.25899999999998,0.22,0.22000179414319,-5.36280494384897e-012
4.25999999999998,0.22,0.220001794141428,-5.33807878082804e-012
4.26099999999998,0.22,0.220001794139665,-5.31396045500281e-012
4.26199999999998,0.22,0.220001794137902,-5.29036081499091e-012
4.26299999999998,0.22,0.220001794136137,-5.26736615873246e-012
4.26399999999998,0.22,0.220001794134372,-5.24488928736192e-012
4.26499999999998,0.22,0.220001794132605,-5.22293498873303e-012
4.26599999999998,0.22,0.220001794130838,-5.20150840242994e-012
4.26699999999998,0.22,0.22000179412907,-5.1806149896976e-012
4.26799999999998,0.22,0.220001794127302,-5.16026049744277e-012
4.26899999999998,0.22,0.220001794125532,-5.14036766408459e-012
4.26999999999998,0.22,0.220001794123762,-5.1209502170625e-012
4.27099999999998,0.22,0.220001794121991,-5.10202135103225e-012
4.27199999999998,0.22,0.220001794120219,-5.08351050190245e-012
4.27299999999998,0.22,0.220001794118447,-5.0654374288342e-012
4.27399999999998,0.22,0.220001794116674,-5.04782075014105e-012
4.27499999999998,0.22,0.2200017941149,-5.03059478720592e-012
4.27599999999998,0.22,0.220001794113126,-5.01386696297065e-012
4.27699999999998,0.22,0.220001794111351,-4.99748582233266e-012
4.27799999999998,0.22,0.220001794109575,-4.98156402459148e-012
4.27899999999998,0.22,0.220001794107799,-4.96595482668882e-012
4.27999999999998,0.22,0.220001794106023,-4.95077512975931e-012
4.28099999999998,0.22,0.220001794104245,-4.93596527515491e-012
4.28199999999998,0.22,0.220001794102468,-4.92147156892769e-012
4.28299999999998,0.22,0.220001794100689,-4.90732895573952e-012
4.28399999999998,0.22,0.22000179409891,-4.89356971718069e-012
4.28499999999999,0.22,0.220001794097131,-4.88014047450543e-012
4.28599999999999,0.22,0.220001794095351,-4.86707644850834e-012
4.28699999999999,0.22,0.220001794093571,-4.85432691080973e-012
4.28799999999999,0.22,0.22000179409179,-4.84184619987511e-012
4.28899999999999,0.22,0.220001794090009,-4.82967649138077e-012
4.28999999999999,0.22,0.220001794088228,-4.81785657467111e-012
4.29099999999999,0.22,0.220001794086446,-4.80633892389214e-012
4.29199999999999,0.22,0.220001794084663,-4.79508076769167e-012
4.29299999999999,0.22,0.22000179408288,-4.78412688033718e-012
4.29399999999999,0.22,0.220001794081097,-4.77343512236304e-012
4.29499999999999,0.22,0.220001794079313,-4.76296756977488e-012
4.29599999999999,0.22,0.220001794077529,-4.75277335408353e-012
4.29699999999999,0.22,0.220001794075745,-4.74289753267721e-012
4.29799999999999,0.22,0.220001794073961,-4.73321494913232e-012
4.29899999999999,0.22,0.220001794072176,-4.72377867016887e-012
4.29999999999999,0.22,0.22000179407039,-4.71463728276139e-012
4.30099999999999,0.22,0.220001794068605,-4.70566882041235e-012
4.30199999999999,0.22,0.220001794066819,-4.69692920868384e-012
4.30299999999999,0.22,0.220001794065032,-4.68846961524802e-012
4.30399999999999,0.22,0.220001794063246,-4.68017039024247e-012
4.30499999999999,0.22,0.220001794061459,-4.67208955140067e-012
4.30599999999999,0.22,0.220001794059672,-4.66419687849288e-012
4.30699999999999,0.22,0.220001794057885,-4.65654844012389e-012
4.30799999999999,0.22,0.220001794056097,-4.64911226450572e-012
4.30899999999999,0.22,0.220001794054309,-4.64185957729386e-012
4.30999999999999,0.22,0.220001794052521,-4.63476447982069e-012
4.31099999999999,0.22,0.220001794050733,-4.62788693280738e-012
4.31199999999999,0.22,0.220001794048944,-4.62111519926743e-012
4.31299999999999,0.22,0.220001794047156,-4.61459768202017e-012
4.31399999999999,0.22,0.220001794045367,-4.60821981001272e-012
4.315,0.22,0.220001794043578,-4.60196090304156e-012
4.316,0.22,0.220001794041788,-4.59588561608447e-012
4.317,0.22,0.220001794039999,-4.58996970303508e-012
4.318,0.22,0.220001794038209,-4.58419134443056e-012
4.319,0.22,0.220001794036419,-4.57861416959766e-012
4.32,0.22,0.220001794034629,-4.57321300821119e-012
4.321,0.22,0.220001794032839,-4.56788194155397e-012
4.322,0.22,0.220001794031048,-4.56269134715836e-012
4.323,0.22,0.220001794029258,-4.5577053904171e-012
4.324,0.22,0.220001794027467,-4.55281612576901e-012
4.325,0.22,0.220001794025676,-4.54809210020239e-012
4.326,0.22,0.220001794023885,-4.54342930495347e-012
4.327,0.22,0.220001794022094,-4.53889983364336e-012
4.328,0.22,0.220001794020302,-4.53448613680818e-012
4.329,0.22,0.220001794018511,-4.53025568655141e-012
4.33,0.22,0.220001794016719,-4.52610350616238e-012
4.331,0.22,0.220001794014928,-4.52210081671238e-012
4.332,0.22,0.220001794013136,-4.51814602009341e-012
4.333,0.22,0.220001794011344,-4.51431337409576e-012
4.334,0.22,0.220001794009552,-4.51058727986656e-012
4.335,0.22,0.220001794007759,-4.50695369794058e-012
4.336,0.22,0.220001794005967,-4.50339999153917e-012
4.337,0.22,0.220001794004175,-4.49999805607772e-012
4.338,0.22,0.220001794002382,-4.4966468939946e-012
4.339,0.22,0.22000179400059,-4.49342131111041e-012
4.34,0.22,0.220001793998797,-4.49030619646326e-012
4.341,0.22,0.220001793997004,-4.4872046859064e-012
4.342,0.22,0.220001793995212,-4.48419530034695e-012
4.343,0.22,0.220001793993419,-4.48126627545018e-012
4.344,0.22,0.220001793991626,-4.47849028928994e-012
4.34500000000001,0.22,0.220001793989833,-4.47576705327117e-012
4.34600000000001,0.22,0.220001793988039,-4.4730887383742e-012
4.34700000000001,0.22,0.220001793986246,-4.4705315673999e-012
4.34800000000001,0.22,0.220001793984453,-4.46799844167927e-012
4.34900000000001,0.22,0.22000179398266,-4.46556767025532e-012
4.35000000000001,0.22,0.220001793980866,-4.46322729916381e-012
4.35100000000001,0.22,0.220001793979073,-4.4609665676982e-012
4.35200000000001,0.22,0.220001793977279,-4.45869252680388e-012
4.35300000000001,0.22,0.220001793975486,-4.4564872217862e-012
4.35400000000001,0.22,0.220001793973692,-4.45434206034294e-012
4.35500000000001,0.22,0.220001793971898,-4.45233257589601e-012
4.35600000000001,0.22,0.220001793970105,-4.45036104477199e-012
4.35700000000001,0.22,0.220001793968311,-4.44842195617453e-012
4.35800000000001,0.22,0.220001793966517,-4.4465103431024e-012
4.35900000000001,0.22,0.220001793964723,-4.44470500672478e-012
4.36000000000001,0.22,0.220001793962929,-4.4429111658548e-012
4.36100000000001,0.22,0.220001793961135,-4.44120921927163e-012
4.36200000000001,0.22,0.220001793959341,-4.43958909067133e-012
4.36300000000001,0.22,0.220001793957547,-4.43795844509819e-012
4.36400000000001,0.22,0.220001793955753,-4.43639987927602e-012
4.36500000000001,0.22,0.220001793953959,-4.43490530160493e-012
4.36600000000001,0.22,0.220001793952165,-4.43346742590751e-012
4.36700000000001,0.22,0.220001793950371,-4.43199642868076e-012
4.36800000000001,0.22,0.220001793948576,-4.43057716907346e-012
4.36900000000001,0.22,0.220001793946782,-4.42920358825894e-012
4.37000000000001,0.22,0.220001793944988,-4.42787022965096e-012
4.37100000000001,0.22,0.220001793943194,-4.4266554515263e-012
4.37200000000001,0.22,0.220001793941399,-4.42546407543967e-012
4.37300000000001,0.22,0.220001793939605,-4.4242928758896e-012
4.37400000000001,0.22,0.220001793937811,-4.42313894765896e-012
4.37500000000002,0.22,0.220001793936016,-4.42199967754524e-012
4.37600000000002,0.22,0.220001793934222,-4.42095597847658e-012
4.37700000000002,0.22,0.220001793932428,-4.41991497424326e-012
4.37800000000002,0.22,0.220001793930633,-4.41887550769236e-012
4.37900000000002,0.22,0.220001793928839,-4.41791980550017e-012
4.38000000000002,0.22,0.220001793927044,-4.41695617126795e-012
4.38100000000002,0.22,0.22000179392525,-4.41606777865479e-012
4.38200000000002,0.22,0.220001793923455,-4.41516378083601e-012
